rated,starting_minutes,additional_seconds,white_rating,black_rating,moves,opening_eco,opening_name,opening_ply,winner
False,5,8,1564,1136,e4_e5_Nf3_Bc5,C40,Kings_Pawn_Game_Busch-Gass_Gambit,4,white
False,5,8,1136,1500,e4_c5_Nf3_d6_Bb5+_Bd7,B52,Sicilian_Defense_Canal_Attack_Main_Line,6,black
True,8,0,1429,1148,e4_e5_d4_Nc6_d5,B00,Nimzowitsch_Defense_Kennedy_Variation_Linksspringer_Variation,5,white
True,8,0,1162,1425,e4_e5_Bc4,C23,Bishops_Opening,3,black
False,25,0,1711,1162,c4_e5,A20,English_Opening_Kings_English_Variation,2,white
False,20,0,1162,1699,e4_e5_Bc4_Nf6_Nf3_Nc6_Nc3,C46,Four_Knights_Game_Italian_Variation,7,black
True,10,5,1165,1731,e4_e5_Nf3_d6_d4,C41,Philidor_Defense,5,black
True,15,5,1340,1190,e4_e5_Nf3_Nf6,C42,Petrovs_Defense,4,white
False,7,8,1575,1190,e4_e5_Nf3_Nc6_Bb5_a6_Bxc6,C68,Ruy_Lopez_Exchange_Variation,7,white
False,10,0,1677,1190,d3_e5,A00,Mieses_Opening_Reversed_Rat,2,white
True,120,0,1209,1443,e4_e5_Nf3_Nf6_Nxe5_Nxe4,C42,Russian_Game_Damiano_Variation,6,black
False,10,2,1432,1209,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,white
True,10,0,1172,1272,d4_d5_Nc3,D00,Queens_Pawn_Game_Chigorin_Variation,3,white
False,180,0,1666,1272,e3,A00,Vant_Kruijs_Opening,1,white
True,10,0,1290,1584,e4_a6_d4_e6,C00,St._George_Defense,4,black
True,7,8,1340,1406,e3,A00,Vant_Kruijs_Opening,1,black
False,10,5,1402,1377,e4_e5_Nf3_Nc6_Bc4_Bc5_d3_Nf6,C50,Italian_Game_Giuoco_Pianissimo_Normal,8,white
True,8,0,1315,1498,e4_e5_Nf3_Nc6_Bc4_Nf6_Ng5_d5_exd5_Na5_Bb5+,C58,Italian_Game_Two_Knights_Defense_Polerio_Defense_Bishop_Check_Line,11,white
False,30,0,1264,1500,b4,A00,Polish_Opening,1,black
False,30,0,1500,1264,e4_e5_Nf3_Nc6_Bc4_Nf6_Ng5_d5_exd5_Na5,C57,Italian_Game_Two_Knights_Defense_Polerio_Defense,10,white
True,15,15,1410,1408,Nf3_f5,A04,Zukertort_Opening_Dutch_Variation,2,white
True,15,15,1376,1398,d4_f5_c4_Nf6_Nc3,A85,Dutch_Defense_Queens_Knight_Variation,5,black
True,10,0,1206,1415,d4_f5,A80,Dutch_Defense,2,white
True,10,0,1404,1435,f4,A02,Bird_Opening,1,white
True,15,15,1392,1429,f4,A02,Bird_Opening,1,white
True,15,15,1624,1397,e4_d5_exd5_Qxd5,B01,Scandinavian_Defense_Mieses-Kotroc_Variation,4,white
True,15,15,1372,1409,e4_d6,B07,Pirc_Defense_4,2,white
True,15,15,1419,1434,f4_Nf6,A03,Bird_Opening,2,black
True,15,15,1410,1355,f4,A02,Bird_Opening,1,white
True,15,15,1539,1417,e4_d6_d4_f5,B07,Rat_Defense_Balogh_Defense,4,white
True,15,15,1522,1425,e4_d6_d4_f5,B07,Rat_Defense_Balogh_Defense,4,white
True,15,15,1438,1367,f4,A02,Bird_Opening,1,black
True,15,15,1337,1431,d4_f5,A80,Dutch_Defense,2,black
True,10,0,1440,1512,f4_d5,A03,Bird_Opening_Dutch_Variation,2,black
True,15,15,1486,1450,e4_d6_d4_f5,B07,Rat_Defense_Balogh_Defense,4,white
True,15,15,1398,1447,e4_d6,B07,Pirc_Defense_4,2,black
True,10,0,1448,1458,e4_d5_exd5_Qxd5,B01,Scandinavian_Defense_Mieses-Kotroc_Variation,4,white
True,10,0,1447,1442,f4_d5,A03,Bird_Opening_Dutch_Variation,2,white
True,15,15,1441,1293,f4,A02,Bird_Opening,1,white
True,15,15,1453,1397,f4,A02,Bird_Opening,1,black
True,15,15,1449,1456,f4_d5,A03,Bird_Opening_Dutch_Variation,2,white
True,15,15,1521,1438,e4_d6_d4_f5,B07,Rat_Defense_Balogh_Defense,4,black
True,15,15,1437,1446,d4_d6,A41,Queens_Pawn,2,white
True,15,15,1459,1603,f4_d5,A03,Bird_Opening_Dutch_Variation,2,black
True,15,15,1478,1492,f4,A02,Bird_Opening,1,black
True,15,15,1513,1488,e4_d6_d4_f5,B07,Rat_Defense_Balogh_Defense,4,white
True,15,15,1477,1494,f4,A02,Bird_Opening,1,white
True,15,15,1525,1486,e4_d6,B07,Pirc_Defense_4,2,white
True,15,15,1473,1585,f4,A02,Bird_Opening,1,white
True,15,15,1567,1460,c4_f5_d4_Nf6,A84,Dutch_Defense_Normal_Variation,4,black
True,15,15,1452,1371,f4_d5,A03,Bird_Opening_Dutch_Variation,2,white
True,10,0,1463,1440,e4_d6_f4,B07,Rat_Defense_Harmonist,3,black
True,10,0,1431,1370,f4_Nf6,A03,Bird_Opening,2,white
True,10,0,1310,1424,e4_d6,B07,Pirc_Defense_4,2,black
True,15,15,1412,1478,f4,A02,Bird_Opening,1,white
True,15,15,1351,1424,e4_d6,B07,Pirc_Defense_4,2,white
True,15,15,1412,1472,f4,A02,Bird_Opening,1,white
True,10,0,1421,1468,f4,A02,Bird_Opening,1,black
True,10,0,1347,1412,e4_d6_d4_f5,B07,Rat_Defense_Balogh_Defense,4,black
True,15,15,1199,1429,e4_d6_d4_f5,B07,Rat_Defense_Balogh_Defense,4,white
True,10,5,2086,1689,e4_d5_exd5_Qxd5_Nc3_Qa5,B01,Scandinavian_Defense_Main_Line,6,white
True,10,0,1606,1680,e4_d5_exd5_Nf6,B01,Scandinavian_Defense_Modern_Variation_2,4,black
True,10,0,1664,1789,d4_Nf6_Nf3_e6_c4_d5_Nc3_Be7_Bg5_O-O_e3,D55,Queens_Gambit_Declined_Modern_Variation_Normal_Line,11,white
True,10,0,1672,1789,d4_d5_c4_e6_Nc3_c6,D31,Semi-Slav_Defense_Accelerated_Move_Order,6,black
True,10,0,1216,1670,d4_d5_c4_dxc4_e3,D20,Queens_Gambit_Accepted_Old_Variation,5,black
True,10,0,1667,1371,d4_f5,A80,Dutch_Defense,2,white
True,9,0,1801,1650,e4_d5_exd5_Qxd5_d4_Nc6,B00,Nimzowitsch_Defense_Scandinavian_Variation_Exchange_Variation,6,black
True,10,0,1658,1802,d4_d5_c4_Nf6_Nc3_e6_Nf3_c6,D43,Semi-Slav_Defense,8,black
True,10,0,1656,1233,d4_d5_c4_dxc4,D20,Queens_Gambit_Accepted,4,white
True,10,0,1769,1640,e4_e5_Bc4_Nf6_d4,C24,Bishops_Opening_Ponziani_Gambit,5,black
True,5,8,1622,1865,e4_g6_d4_Bg7,B06,Robatsch_(Modern)_Defense,4,white
True,10,0,1350,1608,e4_d5_exd5_Qxd5_Nc3_Qa5,B01,Scandinavian_Defense_Main_Line,6,black
True,10,0,1619,1639,d4_Nf6_c4_d5,D06,Queens_Gambit_Refused_Marshall_Defense,4,black
True,10,0,1625,1822,d4_d5_c4_e6_Nf3_c5,D30,Queens_Gambit_Declined_Tarrasch_Defense_Pseudo-Tarrasch,6,black
True,10,0,1776,1632,d4_d5_Nf3_c5,D02,Queens_Pawn_Game_Krause_Variation,4,white
True,10,0,1546,1647,e4_d5_e5_Nc6_d4,B00,Nimzowitsch_Defense_Scandinavian_Variation_Advance_Variation,5,white
True,10,0,1648,2159,d4_e6_c4_b6,A40,English_Defense,4,black
True,10,0,1635,1693,d4_Nf6_c4_e6_Nc3_Bb4_Nf3,E21,Nimzo-Indian_Defense_Three_Knights_Variation,7,white
True,10,0,1647,1608,e4_f5,B00,Duras_Gambit,2,black
True,10,0,1673,1657,d4_d5_c4_Nf6,D06,Queens_Gambit_Refused_Marshall_Defense,4,white
True,10,0,1665,1767,d4_g6_Nf3_Bg7_e4_b6,B06,Modern_Defense_Mongredien_Defense_2,6,black
True,10,0,1336,1662,e4_d5_exd5_Qxd5_Nc3_Qa5,B01,Scandinavian_Defense_Main_Line,6,black
True,10,0,1669,1810,d4_d5_c4_e6_Nc3_Nf6_Bg5_Be7,D53,Queens_Gambit_Declined_4.Bg5_Be7,8,black
True,10,0,1649,1681,f4_d5,A03,Bird_Opening_Dutch_Variation,2,white
True,10,0,1671,1630,d4_d5_c4_dxc4_Nc3_c6_a4_Nf6_Nf3_e6,D16,Slav_Defense_Soultanbeieff_Variation,10,white
True,10,0,1666,1697,d4_d5_c4_Nf6_Nc3_e6,D35,Queens_Gambit_Declined_Normal_Defense,6,white
True,10,0,1670,1946,e4_c5_Nf3_e6_c4,B40,Sicilian_Defense_Kramnik_Variation,5,black
True,10,0,1667,1352,e4_c6_Nc3_d5,B11,Caro-Kann_Defense,4,white
True,10,0,1199,1666,e4_d5,B01,Scandinavian_Defense,2,black
True,10,0,1580,1680,e4_d5_exd5_Qxd5_Nc3_Qa5,B01,Scandinavian_Defense_Main_Line,6,white
True,10,0,1689,1735,e4_c6,B10,Caro-Kann_Defense,2,black
True,10,0,1382,1293,e4_e5_Nf3_c6,C40,Kings_Pawn_Game_Gunderam_Gambit,4,black
True,10,0,1377,1174,e4_e5_Nf3_d6_d4,C41,Philidor_Defense,5,white
True,10,0,1149,1372,e4_e5_Nf3_Nc6_d4,C44,Scotch_Game,5,black
True,10,0,1161,1367,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,black
True,10,0,1361,1192,e4_e5_Nf3_d6_Bc4,C41,Philidor_Defense_3,5,white
True,10,0,1349,1247,e4_e5_Nf3_Nf6_Nxe5_Nxe4,C42,Russian_Game_Damiano_Variation,6,white
True,10,0,1287,1339,e4_g6_d4_Bg7,B06,Robatsch_(Modern)_Defense,4,black
True,10,0,1191,1335,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,black
True,10,0,1349,1251,e4_c5_Nf3,B27,Sicilian_Defense,3,black
True,10,0,1264,1370,e4_e5_Nf3_Nc6,C44,Kings_Knight_Opening_Normal_Variation,4,white
True,10,0,1363,1251,e4_Nf6_e5_Nd5,B02,Alekhine_Defense_Normal_Variation,4,white
True,10,0,1249,1355,e4_e5_Nf3_Nc6_Bb5_Nf6_O-O_Bc5,C65,Ruy_Lopez_Berlin_Defense_Beverwijk_Variation,8,black
True,10,0,1347,1245,e4_c5_Nf3_Nf6_e5,B29,Sicilian_Defense_Nimzowitsch_Variation_Advance_Variation,5,white
True,10,0,1272,1361,g3_g6,A00,Hungarian_Opening_Symmetrical_Variation,2,white
True,10,0,1288,1352,e4_e5_Nf3_Nc6_Bc4_Nd4,C50,Italian_Game_Schilling-Kostic_Gambit,6,black
True,10,0,1367,1240,e4_e5_Nf3_Nc6_Bc4,C50,Italian_Game,5,black
True,10,0,1364,1219,e4_e5_Nf3_Nc6_Bc4_Nf6_Ng5,C57,Italian_Game_Two_Knights_Defense_Knight_Attack,7,white
True,10,0,1225,1357,d4_d5_Nc3_Nc6_e4,B00,Nimzowitsch_Defense_Scandinavian_Variation_Bogoljubov_Variation,5,black
True,10,0,1221,1350,e4_e5_Nc3_Nf6_Nf3_Nc6_Bc4_Bc5,C50,Four_Knights_Game_Italian_Variation,8,black
True,10,0,1335,1234,e4_c5_Nf3_Nc6_d4_cxd4_Nxd4,B32,Sicilian_Defense_Open_3,7,white
True,10,0,1137,1322,e4_e5_Nf3_Nc6_Bc4_Nd4,C50,Italian_Game_Schilling-Kostic_Gambit,6,black
True,10,0,1293,1314,e4_e5_Bc4_Nf6_Nc3,C26,Vienna_Game_Stanley_Variation,5,black
True,10,0,1327,1255,e4_e5_Nf3_Nc6_Bc4_Bc5,C50,Giuoco_Piano,6,black
True,10,0,1286,1317,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,black
True,10,0,1330,1257,e4_c5_Nf3_Nc6_d4_e6,B32,Sicilian_Defense_Franco-Sicilian_Variation,6,black
True,10,0,1296,1321,d4_g6,A40,Modern_Defense,2,black
True,10,0,1313,1310,e4_e5_Nf3_Nc6_d4,C44,Scotch_Game,5,black
True,10,0,1311,1245,e4_e5_Nf3_Nc6_Bc4_Nf6_Ng5_d5,C57,Italian_Game_Two_Knights_Defense_Knight_Attack_Normal_Variation,8,black
True,10,0,1273,1301,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,black
True,10,0,1257,1314,b3_e5,A01,Nimzo-Larsen_Attack_Modern_Variation,2,white
True,10,0,1304,1276,e4_c5_Nf3_e5,B27,Sicilian_Defense_Jalalabad_Variation,4,white
True,10,0,1295,1238,e4_e5_Nf3,C40,Kings_Knight_Opening,3,white
True,10,0,1248,1308,e4_e5_Nf3_Nc6_Nc3_Bb4,C46,Three_Knights_Opening_2,6,white
True,10,0,1332,1285,e4_b6,B00,Owen_Defense,2,black
True,10,0,1295,1322,e4_e5_d4_d6,B07,Kings_Pawn_Game_Maroczy_Defense,4,black
True,10,0,1316,1151,e4_Nf6_e5_Nd5,B02,Alekhine_Defense_Normal_Variation,4,white
True,10,0,1296,1328,e4_e5_Nf3_Nc6_Nc3,C46,Three_Knights_Opening,5,white
True,10,0,1346,1114,e4_d5,B01,Scandinavian_Defense,2,black
True,10,0,1722,1755,e4_c5_Nf3_d6_Bb5+_Bd7,B52,Sicilian_Defense_Canal_Attack_Main_Line,6,black
True,10,0,1734,1891,e4_e5_Bc4_f5,C23,Bishops_Opening_Calabrese_Countergambit,4,white
True,10,0,1716,1747,e4_e5_Nf3_Nc6_d4_exd4_Nxd4,C45,Scotch_Game,7,white
True,10,0,1720,1732,d4_g6,A40,Modern_Defense,2,black
True,10,0,1706,1949,e4_d6_d4,B07,Pirc_Defense_5,3,white
True,10,0,1695,1573,e4_e6_d4_d5_Nd2_c5_Ngf3,C07,French_Defense_Tarrasch_Variation_Open_System_Euwe-Keres_Line,7,white
True,10,0,1952,1667,e4_c5_d4_d6_Nf3_cxd4_c3_dxc3_Nxc3_Nc6_Bc4_e6,B21,Sicilian_Defense_Smith-Morra_Gambit_Accepted_Scheveningen_Formation,12,black
True,10,0,1639,1911,e4_e5_Bc4_Nf6_d4_exd4_Nf3_Nc6_e5,C45,Scotch_Game_Scotch_Gambit_Advance_Variation,9,white
True,10,0,1478,1628,e4_c5_f4,B21,Sicilian_Defense_McDonnell_Attack,3,black
True,10,0,2150,1595,e4_g6_d4_Bg7_c4_d6_Nc3_Nf6_h3,E71,Kings_Indian_Defense_Makogonov_Variation,9,black
True,10,0,2166,1590,e4_g6,B06,Modern_Defense,2,white
True,10,0,1565,1729,f3,A00,Gedults_Opening,1,white
False,15,0,1565,1898,e4_e5_Nf3_Nc6_Bb5_f5_exf5,C60,Ruy_Lopez_Schliemann_Defense_Jaenisch_Gambit_Accepted,7,white
False,30,0,1330,1500,e4_e5_Nf3,C40,Kings_Knight_Opening,3,white
True,10,0,2386,1330,e4_e5_Nc3_Nf6_f4,C28,Vienna_Game_Vienna_Gambit,5,white
True,10,0,1487,1340,e4_e5_Nf3_Nc6_Bc4_Bc5_c3_Nf6_d3,C53,Italian_Game_Classical_Variation_Giuoco_Pianissimo,9,white
True,10,0,1340,2197,e4_e5_Nf3_Nc6_Bc4_Be7,C50,Italian_Game_Hungarian_Defense,6,black
True,10,0,1331,1159,e4_Nc6_Nc3_e5_Nf3,C46,Three_Knights_Opening,5,white
True,10,0,1334,1798,e4_e5_Nf3_f5_exf5,C40,Latvian_Gambit_Accepted,5,black
True,10,0,2052,1334,e4_e5_Nf3_Nc6_d4_exd4_Bc4_Bc5_Ng5,C44,Scotch_Game_Scotch_Gambit_Sarratt_Variation,9,white
True,10,0,1781,1336,d4_d5,D00,Queens_Pawn_Game,2,white
True,10,0,1458,1347,d4_d5_Nf3_Nc6,D02,Queens_Pawn_Game_Chigorin_Variation,4,white
True,10,0,1348,2075,e4_e6_d4_d5_e5_c5_Nf3,C02,French_Defense_Advance_Variation_Nimzowitsch_System,7,black
True,10,0,1335,1272,e4_e5_Nf3_Nf6_Nxe5,C42,Petrovs_Defense_2,5,white
True,10,0,1339,1705,e4_d6_d4,B07,Pirc_Defense_5,3,black
True,10,0,1912,1340,e4_e5_Nf3_Nc6_Bb5_a6_Ba4_b5_Bb3_Bc5,C70,Ruy_Lopez_Morphy_Defense_Graz_Variation,10,white
True,10,0,1342,1792,e4_e5_Nf3_Nc6_Bc4_Bc5_Nc3_Nf6_d3,C50,Italian_Game_Giuoco_Pianissimo_Italian_Four_Knights_Variation,9,black
True,10,0,1615,1608,d4,A40,Queens_Pawn,1,white
True,10,0,1302,1611,e3,A00,Vant_Kruijs_Opening,1,black
True,10,0,1599,1580,d4_e5,A40,Englund_Gambit,2,white
True,10,0,1534,1614,e4_e5_Bc4_Bc5,C20,Bishops_Opening_Boi_Variation,4,white
True,10,0,1423,1608,e4_e5_Nf3_Nc6_Nc3_Nf6_Bc4_Bc5_d3_d6_Bg5,C50,Italian_Game_Giuoco_Pianissimo_Canal_Variation,11,black
True,10,0,1586,1947,d4_Nf6_Bf4_d5_Nf3,D02,Queens_Pawn_Game_London_System,5,white
True,10,0,1588,1990,d4_d5_Bf4_Nf6_Nf3,D02,Queens_Pawn_Game_London_System,5,black
True,10,0,1667,1598,e4_e5_Nf3_Nc6_Nc3_Nf6_Bc4_Bc5_d3_d6_Bg5,C50,Italian_Game_Giuoco_Pianissimo_Canal_Variation,11,white
True,10,0,1759,1605,e4_e5_Nf3_Nc6,C44,Kings_Knight_Opening_Normal_Variation,4,white
True,10,0,2015,1608,e4_e5_Nf3_Nc6_d4_exd4_Bc4_Bc5,C45,Scotch_Game_Haxo_Gambit,8,white
True,10,0,1604,2215,d4_e6,A40,Horwitz_Defense,2,black
True,10,0,1606,2074,d4_Nf6,A45,Indian_Game,2,black
True,10,0,1783,1612,d4_d5_c4_Nf6,D06,Queens_Gambit_Refused_Marshall_Defense,4,white
True,10,0,1993,1615,e4_e5_Nf3_Nc6_Bb5_d6,C62,Ruy_Lopez_Steinitz_Defense,6,white
True,10,0,1949,1618,e4_e5_Nf3_Nc6_Bc4_Bc5,C50,Giuoco_Piano,6,white
True,10,0,1624,1839,d4_e6,A40,Horwitz_Defense,2,black
True,10,0,1763,1632,d4_d5_c4_Nf6,D06,Queens_Gambit_Refused_Marshall_Defense,4,white
True,10,0,1840,1613,e4_e5_Nf3_Nc6_Bc4_Bc5_b4_Bxb4_c3_Bc5,C51,Italian_Game_Evans_Gambit_McDonnell_Defense,10,white
True,10,0,1623,1655,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,black
True,10,0,1603,1963,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,white
True,9,0,1630,1614,e4_e5_f4_Nc6_Nf3_exf4,C34,Kings_Gambit_Accepted_MacLeod_Defense,6,white
True,10,0,1750,1598,e4_e5_Nf3_Nc6_Nc3_Nf6_Bc4_Bc5,C50,Four_Knights_Game_Italian_Variation,8,black
True,10,0,1786,1604,e4_e5_Nf3_Nc6_d4_Nxd4,C44,Scotch_Game_Lolli_Variation,6,white
True,10,0,1612,1715,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,black
True,10,0,1644,1595,e4_e5_Nf3_Nc6_Nc3_Nf6_Bb5,C48,Four_Knights_Game_Spanish_Variation,7,black
True,10,0,1606,1618,d4_e6_Bf4_Nf6_Nf3,A46,Indian_Game_London_System,5,black
True,10,0,1613,1760,d4_Nf6_Bf4_g6_Nf3,A48,London_System,5,black
True,10,0,2031,1615,e4_e5_Nf3_Nc6_Nc3_Nf6_Bb5,C48,Four_Knights_Game_Spanish_Variation,7,white
True,10,0,1611,1539,d4_Nf6,A45,Indian_Game,2,white
True,10,0,1614,1924,d4_d5_Nf3_Nf6_Bf4,D02,Queens_Pawn_Game_London_System,5,black
True,10,0,1953,1617,e4_e5_Nf3_Nc6_Bc4_Bc5_d4,C50,Italian_Game_Rosentreter_Gambit,7,white
True,10,0,1453,1611,d4_d5_c4_Nf6,D06,Queens_Gambit_Refused_Marshall_Defense,4,black
True,10,0,1599,1603,d4_c5,A43,Old_Benoni_Defense,2,white
True,10,0,1592,1457,d4_Nf6_Bf4_d5_Nf3,D02,Queens_Pawn_Game_London_System,5,white
True,10,0,1436,1585,d4_d5,D00,Queens_Pawn_Game,2,black
True,25,0,1574,1489,d4_d5_Bf4_Nf6_Nf3,D02,Queens_Pawn_Game_London_System,5,white
True,10,0,1556,1789,d4_g6,A40,Modern_Defense,2,white
True,10,0,1447,1548,e4_e5_d4_exd4_Qxd4_Nc6,C22,Center_Game_Normal_Variation,6,black
True,10,0,1364,1565,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,white
True,10,0,1556,1496,d4_e6,A40,Horwitz_Defense,2,white
True,10,0,1687,1566,e4_e5_d4_Nc6_d5,B00,Nimzowitsch_Defense_Kennedy_Variation_Linksspringer_Variation,5,white
True,10,0,1548,1605,d4_Nf6_c4_g6_Nf3,E60,Kings_Indian_Defense_Normal_Variation_Kings_Knight_Variation,5,white
True,10,0,1596,1562,e4_c5_Nf3_Nc6,B30,Sicilian_Defense_Old_Sicilian,4,white
True,10,0,1523,1547,e4_c5_Nf3_d6,B50,Sicilian_Defense,4,black
True,15,15,1533,1456,e4_e5_Nf3_Nc6_Bb5_Nf6,C65,Ruy_Lopez_Berlin_Defense_2,6,white
True,10,0,1553,1505,d4_d5_c4_dxc4_Nc3_Nf6_Nf3_Nc6,D06,Queens_Gambit_Refused_Chigorin_Defense_Modern_Gambit,8,black
True,10,0,1515,1536,e4_c6_d4_d5_e5_Bf5_Nf3,B12,Caro-Kann_Defense_Advance_Variation_Short_Variation,7,black
True,10,0,1554,1568,e4_c5_Nf3_h6,B27,Sicilian_Defense_Buecker_Variation,4,black
True,10,0,1541,1431,d4_d5_c4_c6_Nc3_e6,D31,Semi-Slav_Defense_Accelerated_Move_Order,6,white
True,10,0,1655,1556,d4_c5,A43,Old_Benoni_Defense,2,white
True,10,0,1562,1484,e4_c5_Nf3_Nf6_Nc3,B29,Sicilian_Defense_Nimzowitsch_Variation_Closed_Variation,5,black
True,10,0,1503,1375,e4_c5_Nf3_Nc6_d4_e6,B32,Sicilian_Defense_Franco-Sicilian_Variation,6,black
True,10,0,1500,1466,e4_c5_Bc4,B20,Sicilian_Defense_Bowdler_Attack,3,black
True,10,0,1406,1437,e4_e5_Nf3_Nc6_Bc4_h6,C55,Italian_Game_Anti-Fried_Liver_Defense,6,white
False,10,5,1933,1779,d4_Nf6_c4_e6_Nc3_Bb4_Qc2_d5,E34,Nimzo-Indian_Defense_Classical_Variation_Noa_Variation,8,white
False,10,5,2188,1933,e4_c5_Nf3_g6,B27,Sicilian_Defense_Hyperaccelerated_Dragon,4,white
False,5,5,1080,1600,e4_Nf6_Nc3_d5,B02,Alekhine_Defense_Scandinavian_Variation,4,white
True,8,0,1593,1434,Nf3_Nc6_e4_e5_Bb5,C60,Ruy_Lopez,5,white
True,8,0,1434,1586,e4_Nf6_e5_Nd5_d4_d6_Nf3_Nc6,B04,Alekhine_Defense_Modern_Variation_Larsen-Haakert_Variation,8,black
True,5,8,1432,1579,e4_Nf6_Nc3_d5,B02,Alekhine_Defense_Scandinavian_Variation,4,black
True,5,5,1416,1571,d4_Nf6_Nf3_g6_c4,E60,Kings_Indian_Defense_Normal_Variation_Kings_Knight_Variation,5,black
True,5,6,1415,1564,d4_Nf6,A45,Indian_Game,2,black
True,5,8,1567,1536,Nf3_Nf6_d4_d5_c4_e6_Nc3_c6,D43,Semi-Slav_Defense,8,black
True,5,8,1547,1555,e4_Nf6_e5_Nd5,B02,Alekhine_Defense_Normal_Variation,4,black
True,5,5,1545,1465,Nf3_g6,A04,Zukertort_Opening_Kingside_Fianchetto,2,white
True,10,1,1463,1561,d4_Nf6_c4_g6_Nc3_d5_Bg5,D80,Gruenfeld_Defense_Stockholm_Variation,7,white
False,10,0,1547,1561,d4_Nf6_c4_g6_Nf3_d5_e3_Bg7_Nc3_O-O_Bd3,D94,Gruenfeld_Defense_Three_Knights_Variation_Paris_Variation,11,black
False,7,8,1545,1561,d4_Nf6_c4_g6_Nc3_d5_e3_Bg7_Nf3,D94,Gruenfeld_Defense_Three_Knights_Variation_Burille_Variation,9,black
False,10,0,2206,1640,e4_e5_f4,C30,Kings_Gambit,3,white
False,10,2,1640,1937,e4_e5_Nf3_Nc6_Bc4_Bc5_c3_Nf6_d4_exd4_cxd4_Bb4+_Nc3_Nxe4_O-O_Nxc3_bxc3_Bxc3_Qb3_d5,C54,Italian_Game_Giuoco_Piano_Bernstein_Variation,20,black
False,10,2,1640,1937,e4_e5_Nf3_Nc6_Bc4_Bc5_c3_Nf6_d4_exd4_cxd4_Bb4+_Nc3_Nxe4_O-O_Nxc3_bxc3_Bxc3_Qb3_d5,C54,Italian_Game_Giuoco_Piano_Bernstein_Variation,20,white
False,10,2,1640,1937,e4_e5_Nf3_Nc6_Bc4_Bc5_c3_Nf6_d4_exd4_cxd4_Bb4+_Nc3_Nxe4_O-O_Nxc3,C54,Italian_Game_Classical_Variation_Greco_Gambit_Greco_Variation,16,black
False,10,0,1640,1914,e4_c5_Nf3_g6,B27,Sicilian_Defense_Hyperaccelerated_Dragon,4,black
False,10,1,2524,1640,e4_e5_Nf3_Nc6_d4_exd4_Nxd4,C45,Scotch_Game,7,white
True,5,8,1500,1418,d4_b5,A40,Polish_Defense,2,white
True,8,11,2061,1432,e4_e5_Nf3_Nc6_Bb5_d6,C62,Ruy_Lopez_Steinitz_Defense,6,white
True,10,0,2079,2006,d4_d5_Nf3_Nc6,D02,Queens_Pawn_Game_Chigorin_Variation,4,black
True,20,15,1664,2107,d4_d5_c4_e6_Nc3_Be7,D31,Queens_Gambit_Declined_Charousek_(Petrosian)_Variation,6,white
True,10,0,2125,2061,e4_c6_d4_d5_exd5_cxd5_c4_e6_Nc3_Nf6,B14,Caro-Kann_Defense_Panov_Attack,10,black
True,10,0,2060,2111,d4_Nf6_c4_e6_Nc3_Bb4,E20,Nimzo-Indian_Defense,6,black
True,10,0,2105,1867,e4_e5_Nf3_Nc6_Bb5_d6_O-O_Nf6,C66,Ruy_Lopez_Berlin_Defense_Improved_Steinitz_Defense,8,white
True,10,0,2097,1898,e4_e5_Nf3_Nc6_Bb5_Bc5,C64,Ruy_Lopez_Classical_Variation,6,white
True,10,0,1904,2089,e4_e5_Nf3_Nc6_Bc4_Nf6_Nc3,C46,Four_Knights_Game_Italian_Variation,7,black
True,20,3,1153,1120,g3,A00,Hungarian_Opening,1,white
True,7,2,1753,1723,b4,A00,Polish_Opening,1,white
True,7,2,1746,1256,b4,A00,Polish_Opening,1,white
True,10,0,1945,1784,e4_c6,B10,Caro-Kann_Defense,2,white
True,7,2,1807,2108,e4_e5_Nf3_Nc6_Bc4_Nf6_d3_Bc5,C50,Italian_Game_Giuoco_Pianissimo_Normal,8,black
True,7,2,1548,1770,e4_c6,B10,Caro-Kann_Defense,2,black
True,7,2,1875,1662,e4_c5_Nc3_Nc6_f4,B23,Sicilian_Defense_Grand_Prix_Attack,5,black
True,7,2,1689,2078,e4_c6_d4_d5_e5,B12,Caro-Kann_Defense_Advance_Variation,5,white
True,10,0,1634,1841,e4_e5_Nf3_d6_Bc4_Be7,C41,Philidor_Defense_4,6,white
True,10,0,1500,1407,e4_c5_Nc3_Nc6_f4,B23,Sicilian_Defense_Grand_Prix_Attack,5,white
True,10,15,2029,1924,e4_c5_Nf3_d6_d4_cxd4_Nxd4_Nf6_Nc3_a6,B90,Sicilian_Defense_Najdorf_Variation,10,black
True,10,5,1931,2070,d4_d5_c4_e6_Nc3_c6_e4,D31,Semi-Slav_Defense_Marshall_Gambit,7,black
